addr,name,owner,score,online,gps,sync,rewards_total,rewards_today,rewards_yesterday,rewards_24h,rewards_48h,rewards_7d,rewards_7d_prior,rewards_30d,rewards_30d_prior,rewards_90d,rewards_90d_prior,rewards_365d,rewards_365d_prior
11Us7xas8S8CWQsQMAhhR4jpaYsHRvFEQC5h8Y4Wh33uHcwwe3x,large-glossy-mustang,137SRsDdjmL6wPkVapYy1ikzmGRyeXhLkjq1azZzQWbMyTh2ZdU,0.0,online,-,99%,2364978180,6548111,43489447,50037558,50037558,101640674,355056570,1429716190,906389166,2364978180,0,2364978180,0
113tuKNtuvoB1WmguTAMUKXYZVDMDx5W8MqpZCNDjBfAChWbkuB,large-jade-squid,14Y6r3ErGq2jUGo56TtndZpAvnxdxXd6rxsQvaMNbDPtoJd9nrJ,0.0,online,-,99%,221600068023,4020653,1612207270,1616227923,1616227923,4261702866,4358541075,19928854565,28884417710,89226059797,131908979848,221600068023,0
112ZZ58eughz5r3fDZR6kZPDyikm9CdZB1hHDLSgYukwWPa94XL1,large-metal-donkey,13BdaEWN5ToiMbZtFEE9HQxTtD1XYxqvGSUcDR19cE61skiJth7,0.0,online,-,99%,261404480758,260739523,3551582091,3812321614,7012741114,12237620673,2861526239,40571819327,49860258155,147193375881,111552419583,261404480758,0
1124hWSmSfRjW5uf9Mefht1zt88kxcXLqyrfDM5fdejFwTZRwKxs,large-steel-aardvark,13LCY5hhCJk9hms1YyonPqF9NemGW39t5vvF5nouxvNJmxidK5B,0.0,online,-,99%,16001765724,0,24743382,14429235,43487711,120846745,56520851,429472587,622393878,9559696539,3734002653,16001765724,0
11abzwRjithzJ7arJZbRhwam8HQTM1zYVa91KCjFx1rU7AuSSNQ,late-canvas-chicken,14ZuRY9m3DEycCjJ382623Zihx6wsDjUii514xRo1oZJjDM4GZa,0.0,online,-,99%,79712342577,42973898,450616717,493590615,626387508,3857442114,1318612595,9050298680,15194188745,34603387514,28583117849,79712342577,0
11Dc4pAmq3kFMukFpC31XS56WkChNnfCmFW67tBWJvSLEXZgWQS,late-cherry-mockingbird,13NVHGUnKLSyAng38atyNLsxz8voCHmmvRkzmhjkXUzaENzgNr8,0.0,online,-,99%,26391850834,0,0,0,120741150,4607016013,6590904226,19548706847,6579568789,26391850834,0,26391850834,0
11CWpt9CYfATpyDuS6LLyamwNao4ZZxbqkbV9BNutu3d3etmf1o,little-carrot-mallard,14QNoF33uDV5pCgZHzzjSvhMDwefhH9GAiujbXFCbkfGmiTaHCE,0.0,online,-,99%,484456615221,184619889,1947046109,1513422666,2562957466,7713924684,4850358561,30304484190,35511473311,120429985870,83077085344,484456615221,0
112nEUD2iXrQXXpHsADTwRvD8jfceXXRwX9JR3VaEcj4UmsRWVv6,little-eggshell-bee,132gSvwGXVhcddgMwP7d3ttM6rK6U1NUpTo6GhbAx45Ea374yS3,0.0,online,-,99%,5740600079,18999678,202360025,221359703,221359703,774258271,898393795,3851381463,1762207829,5740600079,0,5740600079,0
112EHurFNYYeoL2mSu8mAykUS8WHUgt5cjVAFs2Zn5JiryyrY6xc,little-mulberry-butterfly,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,57184295659,236787646,4221979057,4458766703,4528542126,7025668212,8955177350,43726885679,9725040616,56741413125,249277317,57184295659,0
111JeK7bf1m6ofz5SgjvNdHaWrrrcKVUxvUEvjwDpdNRZQY557z,little-ocean-scorpion,135Z69iohre1geXegCrXpNrtQ4Yd7qjdEh1pSHm46v7mhA7gBye,0.0,online,-,99%,11773948888,271513641,1763091696,2034605337,5314172989,6499271677,3677137474,11249078563,9431084,11457338213,316610675,11773948888,0
112A9hQHATJvvMkErcPkGW5TaJMuYwLoyxrzCxmug5a4jRuTYhx1,lively-butter-hyena,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,231103862509,111563844,1044887959,1156451803,1393558404,4839887574,4567986106,24801838557,32665039064,101109950172,54244896169,231103862509,0
112tiUwwYcNk2wv49muFhUBN9hYt6wh88RRLyD3qJZ9pwpW9w2Nd,lively-cotton-yak,14QNoF33uDV5pCgZHzzjSvhMDwefhH9GAiujbXFCbkfGmiTaHCE,0.0,online,-,99%,419800180254,101859459,933730268,1035589727,2515574483,4111605760,4564270674,22194177101,28045098349,81711747327,88113967323,419800180254,0
11KWwk1Hp9nUiGYSDCssdmn5n9p644EZbuEYV1QvMs5ALs1wdG1,lively-dijon-beetle,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,140643896582,131205235,1074487852,1205693087,2500042073,5955372578,5147128249,23889192735,22749269605,49753126324,90868830948,140643896582,0
11r4dF7kGW5ULvJ37oAhKu8wbWxwt9oVRCNTZfzoJQ2GxESQNUr,lone-carob-fly,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,51670077501,250121220,1484270482,1734391702,2789070008,6509916844,3839589740,29651706079,5440442776,51193650136,423969507,51670077501,0
11dsTTTV9anMHeMKfqN8aSGrz3NtBCzzY1U4baAC8fUJkbaJtjF,lone-shadow-tiger,145vs9JgbVQV1gUpfyHcvQmBGwDS44hgSJzk1aj69KqSyfEeD67,0.0,online,-,99%,568488401313,82694996,3941030858,4023725854,4028107166,9142993843,4733171554,31207102095,78760245580,225426986602,253772021430,568488401313,0
11AUtfdtUQKirquEeLxEoFHHKoKqpv9di6heEYiw49q7Qw21Bhe,lone-vanilla-grasshopper,14frFVz2xZGKfzNcWLjrDnQgiRMfYa7UPtkYPE6sTbQP1G82FQW,0.0,online,-,99%,13819280948,23912098,25592367,49504465,88545093,219909765,178120464,1388251994,12313335815,13819280948,0,13819280948,0
1123MhEuj5NnCyo7N7gTWL8jHrzkppXNoNkgBZBW8G6N1UwNtYTv,long-cotton-gibbon,13ZfhAt5euofEGNNtWz9wiayKKiupQ2Bbp2tWyyhnEqMiLeXJm3,0.0,online,-,99%,56078075035,35482103,450964947,486447050,757265353,2161488205,1649965736,9229595661,19800260043,54152990107,1165729551,56078075035,0
112RFb8ZAdysGX7bT5g4my2tkjqTkYRsNHdZRG61GcjPPSqP5ZV8,long-flaxen-weasel,13ZXWXRSKoaoiR9LwsgKXd2xcR46XPT7QaTenKbpKM1MuF7VzQu,0.0,online,-,99%,21139316791,14168227,23790704,37958931,99534455,144033838,64881466,468022918,626287810,1946517244,15313439578,21139316791,0
11FwnYTnHm5mLW2Sa5p1G33enKVbVQGhVAWsfYHgzJS5ak5Aqoc,long-fuzzy-mockingbird,13WXzytiu63cKSPZNQYbKpZdWPrh97JJuRSNUbJNW4zVrubWfVh,0.0,online,-,99%,43810312096,69034021,1525035117,1594069138,2270219718,4751030496,5297456700,28531322971,14349935234,43810312096,0,43810312096,0
11iuueE9NHQjSfeDobUUd4ZMHiFNp23ZBrKQaEkXoYzrfqrP8ou,long-garnet-rat,13CVyPNr8HxZUZ8yDeu5UjbhJrH7tLXCzK8doNy28JzEtw8M6aS,0.0,online,-,99%,96378810061,91591313,401440304,493031617,493031617,1684042286,1799218134,10707826564,11907147612,41144364459,54665280784,96378810061,0
112nJbNkNzgo6i2Sx8VDKn6hpcBscYcRgQhRSsSLiF2VwEmNxsgF,long-honey-vulture,13unZNYC2BuvWX7tdBpkbUTWhQUHhAzJaKPBT8yYXAxgdU5jkw2,0.0,online,-,99%,10852097548,145536005,453005492,598541497,1584560650,3049104046,2110486081,9714063165,697144074,10852097548,0,10852097548,0
112eE6gD12HgataoZvFBk97QfrfsjQeio9MBAZ6jD628Bgv3Pggo,long-lipstick-nightingale,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,510552440,0,32599563,32599563,60172956,115315971,70708436,445071074,50942091,510552440,0,510552440,0
11se3GfwPpWSggqgiKAoP9aGegvDvGoicuVM7CYB8VkgzFH7LwQ,long-midnight-peacock,146a9nex87aBKxSZL7WuR3fxi6hzqAREqpjskMnzJd9hxbMiepg,0.0,online,-,99%,18599836764,303276271,689787756,993064027,1277150813,5627361444,2780450174,16722682759,953547051,18599836764,0,18599836764,0
112dXgZjYP7TbTqJFrEu9PNzrGXY1KEATmf2zCX6PrCDPG9NgewQ,long-navy-tapir,13sJrLycPPDz1bt1ikLaJiwnjS9KkcafqZL9a1Cz7g44rc7XkJ7,0.0,online,-,99%,129103079349,18678305,1433063417,1451741722,2038247253,5204575476,6184624731,31396663080,43420325034,103899191417,24851230293,129103079349,0
1125oVE42Sk8s1a5rNBqheFnhy6YWe64rcvv687DWo1FV7VGKdcw,long-oily-porcupine,14ZvqzyLuqRkZPEzhzT8tQ8Qgk91ErdhFt8eYA4vDmv4oZbgf3u,0.0,online,-,99%,616227861243,175953964,776832171,952786135,1490836159,7384467586,4426493802,25876646211,31407618820,101140288007,251956125679,616227861243,0
112uUeCm2KPSRdr3s6FiYnmGo1EtS4YHryziUoqPJjdjfT4vqpok,long-oily-toad,13mgPa9mXDqUf98Y8VvJrKtKeWiPqzT8LczD9jqNpZ5ifp1DrC1,0.0,online,-,99%,240470825222,58387409,1197766834,1256154243,1993524298,7510990636,5271467953,35060326501,36096364274,110503424966,69109318114,240470825222,0
113Yk8SjP2S5FB2H7jyLKiJL3aNfKNH6BMYULHHEdpvhE1FQ3fy,long-onyx-elk,14Kr1J64L2BZHRc2Ncvginn5BvrAmnUYuoFwf7Ywe6WnTLtPugM,0.0,online,-,99%,968200100619,41881180,290216274,332097454,601992746,1102865278,406951650,3006965945,6865817883,10413673192,88312214883,569671417597,395985272415
11NTgmEgx6RJHfKp6BpnAc4C6vaLF3DBJbh9tJNUdVRQgsZQyrq,long-opaque-quail,14W8pxvFLpQuUf5C7QGTygNCzVRYYsW3odzzeVXAWyEJJ1HoBVM,0.0,online,-,99%,744858991,6548111,6413483,12961594,19631954,77955868,28314573,696472787,33334921,744858991,0,744858991,0
11JqaCAPjokcBUo58xBJYUd7YbL8X64SXD5jQLLxnHBd4MF63Nk,long-peanut-mole,14nowrHuKtVR5D99HBqbJuNNnbbQ6xGQzNCG7odVHLAessMV7yX,0.0,online,-,99%,6669721505,3822063,685619236,689441299,1010876235,3267049119,2769489654,6669721505,0,6669721505,0,6669721505,0
112RtXnfFm4Lbzhcnh77tMjEReVGP1EhqkoJ62QbS8odoGQBswsK,long-rosewood-swift,14ZvqzyLuqRkZPEzhzT8tQ8Qgk91ErdhFt8eYA4vDmv4oZbgf3u,0.0,online,-,99%,587751216280,227671208,2914965998,3142637206,3142637206,10285928660,9220233968,51155754000,52566750456,177290136899,159748599999,587751216280,0
11DsRfr4hMcHd97cfShWNT9eXhCdeZ9XDojRV4Wdq3ZRn8r6ZH2,long-ruby-chameleon,14ChqPdkVkou4x7ugfggStZCSrEZMHujVquMMWQVLKhHJM93nFi,0.0,online,-,99%,261643668442,125118686,675126231,800244917,1570797450,3480954325,3859245972,23059060676,39511909000,93584962207,90256563239,261643668442,0
112AsSYi5Uckd8S6AxWR54iHVp3eqYnRrCTzrh5TbKBuz1GzpkCr,long-ultraviolet-mantaray,14aRw5QQefHqDGFmEaicx6w4LNNdVS6r5ePeimtJxMJ5eVcbqn5,0.0,online,-,99%,71488726302,32535547,153009417,185544964,378292407,735791737,432680619,2362088314,5775297046,8850400624,2601804794,71488726302,0
11v5Vgy8nR9UVzW9XxFRPc2BWBd2ZRrmGh1taLEzDCXhHm1ot3e,loud-azure-cuckoo,13bYAbu356yQNLgaN8HLfqb2Ssp1KP8z77a6FDbN1aXDQALA1S5,0.0,online,-,99%,58576197074,131138594,1298137904,1429276498,1429276498,4567611904,3384816376,18934402788,22816250747,58576197074,0,58576197074,0
112GKxnVwa7a5AupmykWU11sF84VfFx1Hqz2x7Rojft9sepijnVo,loud-holographic-bee,137SRsDdjmL6wPkVapYy1ikzmGRyeXhLkjq1azZzQWbMyTh2ZdU,0.0,online,-,99%,3495922374,382,20259690,16048755,26422377,34606760,94039488,381154722,704361317,1771326353,1686380662,3495922374,0
112w2Tv2kY9dSrGjeJFNCDB1A1XxzFsgBFKmgry3mUktQwcFMgFc,loud-mossy-monkey,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,25639489390,5949303,558500742,564450045,854485953,1988417200,3001327987,14254721064,3362536003,25367929006,248265163,25639489390,0
1124xUMj72r4MGPnDFRbAJp2JLHZkaqgZ12oqEqt4bUXuwYaPgtW,loud-tiger-leopard,14bAuggXF5r1ubCqiaaM7kN5LLpyEAEaa3MbNqH7Uv6kD9ffUPK,0.0,online,-,99%,56021435617,224096286,2871331307,3095427593,5128365250,9661733455,6558335228,50034817047,4578229320,56021435617,0,56021435617,0
11KzVyqKamamPFetbexG1SQhY1Z8poxnMVyT6fdAZvZZVnyUwVc,low-linen-lion,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,518100252331,297122150,4684567326,4981689476,4981689476,17143736466,11328749719,57814924359,49587904975,179479070645,163611434020,518100252331,0
112b4Kfsb38F7Z3iuaX9onEpaANmEkJcFmoFPaqKKvewG7vjZBCf,lucky-gingerbread-dalmatian,14W8pxvFLpQuUf5C7QGTygNCzVRYYsW3odzzeVXAWyEJJ1HoBVM,0.0,online,-,99%,4411904382,6168830,35108238,41277068,41277068,112832032,212993767,783922552,593327381,1971975377,1391342691,4411904382,0
11252iDZmimvG8KeKAfEdGgfxmKS5grqH68wAc51Ssw96ZV7jBK9,lucky-pear-tortoise,13cnty7uK9bDUKmCC5VPBf98Je63L3LkkXE8mShZBGsgeajdttu,0.0,online,-,99%,395896398487,0,474224810,474224810,803485974,1980056562,366001199638,373471464589,8934244831,390475460785,2507337730,395896398487,0
11ybULZeBjuA7CdLCfrFCTAyXBf55X5FEnFQs5cvXiSFFRXcjSo,macho-hemp-sidewinder,14RhEs3bVE9WYryYjdBG3LksJVhd9Wp5fxPLRQeHebTrPKReeyE,0.0,online,-,99%,1342098876032,118143133,519331119,637474252,675782681,4107712125,4736125820,9440187566,0,13258940780,51256811932,716204324207,621274651279
112gpqgeDDSzX776jeDXL3ggP9KDxNeo4m4RvmoyhdGh6GFTT3ZM,macho-infrared-owl,14ji8YBJJEk8dHZMAgAPF4azRTzBriWEZjpQoZifftsa3psxySt,0.0,online,-,99%,643617198,0,10739824,10739824,10739824,26301115,40513148,174482273,232853683,643617198,0,643617198,0
11qVk9EhNwneZ9xTv3dquvnpTHnE2rGSHiwjeMPBw5DMtdyr59H,macho-plastic-bull,13ZXWXRSKoaoiR9LwsgKXd2xcR46XPT7QaTenKbpKM1MuF7VzQu,0.0,online,-,99%,73028730028,5949303,1438452019,1444401322,1444401322,3785394381,3960874970,19021768829,19220328564,49869638102,8617681197,73028730028,0
112AtrcNw7td7XM8KiDqzd29PeMZMVQTxT2cR34BmVBtmzr5yV3M,macho-strawberry-beetle,12xsqcJzDmp9ohY6dJVi31SALHkeHRm83LiUakccqhD3BpiGYKG,0.0,online,-,99%,1715686852,0,0,0,0,0,77492985,340369549,652583175,1715686852,0,1715686852,0
119zGCenNW2beq1QPJLP9udMkxxaAMnnAT2uASjCSXoCv29mmDX,macho-teal-anteater,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,170380258614,581876789,841626183,1423502972,1423502972,2201152306,5237553134,24951268176,26250128589,53501447571,92688469960,170380258614,0
11N8zfpbSbtmP5KJ42gZhPfhVb72QdFV3mTGswnTbCDTQVuoNL1,macho-vinyl-peacock,14ji8YBJJEk8dHZMAgAPF4azRTzBriWEZjpQoZifftsa3psxySt,0.0,online,-,99%,42160308674,0,296160322,296160322,766422200,2385734291,2898872204,12543055593,15617672671,42160308674,0,42160308674,0
11LigFzqM5mNBuBG9Sc8sv6sdz7qpGiL1KVzv9BQ1XVDSST93vZ,magic-blue-kangaroo,14aRw5QQefHqDGFmEaicx6w4LNNdVS6r5ePeimtJxMJ5eVcbqn5,0.0,online,-,99%,16099610092,541586969,0,541586969,1214834137,2769355088,3048943529,6986618758,8497378822,16099610092,0,16099610092,0
1123aSwm8azv1i4De1mRuTbiD2gQWrr7g42kHHJEhArhhYvjzr6S,magic-cream-hawk,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,407085880,0,24520814,24520814,69525633,111814518,65687083,407085880,0,407085880,0,407085880,0
11292saYBRGDmyM56cqqWRB8g4QMajygVXhk1AbvzMh3oBZbN6vG,magic-sepia-marmot,13FyktykV8qtZLYk8ZbShS2SjUWnDsAaseGA1ci4JA1XGWGAq89,0.0,online,-,99%,6021687711,22712028,275487504,298199532,298199532,1101155926,1319428548,5281979964,572642754,6021687711,0,6021687711,0
11iSxpEmiepcihpNNz6492jgWPXdrPsvx9YZ1hfdFbyDbKAAX2L,magnificent-cerulean-caterpillar,133W65mJrLUYjVCufYV9ah4zGjvncvzEdcpybZTFc1ScS2JuJyj,0.0,online,-,99%,18944445193,120397773,531079503,651477276,674256330,1291533152,2748770608,9525292324,8939923051,18944445193,0,18944445193,0
1128BwNvWdkGCHtacZi9DTnt32hMxdcLM83YWCD1RQPpweVw9Jyu,magnificent-lace-snake,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,95430226381,0,0,0,0,3479191061,7097220542,28790046603,48206006888,95430226381,0,95430226381,0
1121YVahcgM1VRccU6XytvZAy67NtXgSBQc9ReLaFWBFyGtzQ6Je,magnificent-pineapple-hare,13nRUcvqLfcq1s3Yy7J9mJfwBpZR5utkbZ5T9iWZXiHcpZ19fFd,0.0,online,-,99%,20003112611,6168830,1006576157,1012744987,1048239367,2674445948,3103714758,16106893565,3549723908,20003112611,0,20003112611,0
11FyCdvJxDi1C2v6d4Xt7zQwn8NqSp8SnPVsXJ8NG3A3N11fJQj,main-carob-sardine,14TpCH7CtiqeRLUgFPVSkkgMEQVXxZMfdMwg4SjMsQ1AcCwutrq,0.0,online,-,99%,11071554944,4649691,402068766,406718457,406718457,1325509353,4570903278,8682250607,1108301609,10242815127,828739817,11071554944,0
114CR8WPdEGNgnAPGPqaMzgPxgdZ2ZMGNgEMRZDX9gNDhtU4c3c,main-fossilized-tiger,14W8pxvFLpQuUf5C7QGTygNCzVRYYsW3odzzeVXAWyEJJ1HoBVM,0.0,online,-,99%,23327459170,0,32489509,32489509,44005454,194649763,419609235,1135816385,14953353216,16962853399,3391463158,23327459170,0
11xptfgE5KGAMavoi1JzmwkThVvVcuLJ1hLzRpJLW5ZfQXym1mi,main-powder-barracuda,14jEhxoCpzp9JBpaKQmYRsVE7d5UK9n8vKfBomfXD47d4RzkAQm,0.0,online,-,99%,49205252848,54644151,883508605,325701725,1287454709,3035241507,2778531393,12897705211,10473255181,37878129016,7659298002,49205252848,0
11ZvffnSfiAoAC4J9JU8rjGrpfMhXCzZSG49JXMa78aCvKVFBrd,mammoth-chili-starfish,13NVHGUnKLSyAng38atyNLsxz8voCHmmvRkzmhjkXUzaENzgNr8,0.0,online,-,99%,70440679912,375892063,2464140933,2840032996,4790400625,9274632172,8847356195,50054295819,19036661233,70440679912,0,70440679912,0
11iXNqWtf47vMCxmsj27rSnnQstTCZHLLrjoqoe2tAyv4ap4E8,mammoth-ginger-fly,13cCFt731Py4ceHitvsKL9T2gqd3P1irqPRuBirq7ovdfkx6Ecg,0.0,online,-,99%,27040651012,100346299,857694571,958040870,2284903809,4506750937,2206409842,14227905399,12455779874,27040651012,0,27040651012,0
11AzMJdCmBYozTPNr3DhBKYNgRf8eiA5B36q3nr7vxMxA18ScV3,mammoth-gingerbread-duck,137SRsDdjmL6wPkVapYy1ikzmGRyeXhLkjq1azZzQWbMyTh2ZdU,0.0,online,-,99%,40909482034,0,0,0,0,47464931,292922227,2388988791,28122156728,31421855220,9113885301,40909482034,0
11nXsU1RUVdbnb9Vaa59LKCoNzXRAmtRd2YB2P35d7Uh3ZTEHnJ,massive-clear-jaguar,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,10247051551,0,0,0,0,346317714,466010963,8455837278,1659250063,10247051551,0,10247051551,0
112UvyFTEhY4CbTE8xHCRrhUA9iBMqqWJmZXqSiVE1SVMAdigbj3,massive-corduroy-loris,13UdG6tL5usA4iSsJ9YT36u96dNrNqyLoMeG22w5C2LJ87NGaks,0.0,online,-,99%,160055061490,92631935,558882375,382367363,2193272406,4687892397,3239282113,20360148628,24488520920,71349542830,27012717251,160055061490,0
11rHaGP3Ap535WfrvW5yK1GAhquHkZkQyxTPWDqGFGYgBVLEr8o,massive-parchment-snake,145vs9JgbVQV1gUpfyHcvQmBGwDS44hgSJzk1aj69KqSyfEeD67,0.0,online,-,99%,409367728306,191428217,1661388540,1852816757,2127395580,7490432043,5766097850,34470206928,43475453473,116630269217,94117709903,409367728306,0
11oHVByQZwJULftUec129AY3dXv74T9pvTszVB42HvvHBKnyRNJ,massive-pineapple-locust,13UdG6tL5usA4iSsJ9YT36u96dNrNqyLoMeG22w5C2LJ87NGaks,0.0,online,-,99%,145128939412,51553671,362006503,413560174,596704800,2174768990,1472790748,9481050205,14128097112,50916585138,47839516149,145128939412,0
115uDCMRsuTsYc66Agm15D6SSkmARANuQTt91SWmyqEx4BbKCkS,melodic-blood-bird,14PsnHUzL694tgGvvodmeG24tRZYWvw67c2v9ZSKHX8w9CmzvX2,0.0,online,-,99%,124281907067,103939134,594855448,343216955,841802818,2450259935,3411925376,12442322824,16593549763,66471165693,55900532435,124281907067,0
112E1sEF5Ko5ChHB9UDtoh1aiK1mtzfoyG9Z69GvGSRTsxCpgjhw,melodic-cider-swan,13rEk5Ey74ze6SWnR2VywAqqB3kyEF2AmmpUm8tA1zuYDwwnSXf,0.0,online,-,99%,85554236756,129683523,1090993881,868240279,1840110748,4237137896,4360780997,21117998477,27882173656,85554236756,0,85554236756,0
11yWagUXy4bCCJkQAEAp9Cbpm5F7VH1WPFbJCsoWzXdcYNSiE9J,melodic-mahogany-capybara,13tNmb9GHUG3Ger9pLYH596yV9k83EY5XB8ToWRg82jtErCH9iu,0.0,online,-,99%,0,0,0,0,0,0,0,0,0,0,0,0,0
112ZRSFqVrC6hUiq9uwvLcmvsCZRKptL5Cwe9iezZNJR8kEJMRvW,melted-boysenberry-halibut,132cxNBL8gKcxB4SpPbxr7B2y61jRNz5nMpmLntyQMDT273KxGw,0.0,online,-,98%,77460861293,0,0,0,0,0,0,169318835,1022898625,2638086344,19290619820,77460861293,0
112afgbBXtZYTY3yobtHbaAg4MujYAAx7sPUbZ9fUJAF6pDS5CUG,melted-opal-jaguar,14XhQErauV5j3PK9VVrzHBQi2GeUR3VfnKDXZu2CGQRTz4GSfdK,0.0,online,-,99%,116000319969,133128759,807750100,940878859,1788498351,3920397699,3304519151,18832328216,19544148968,66183328873,27406595372,116000319969,0
11sojxfYmeCycD4Gfdqjd184jWRghUjtJUnSvSFjDCtN8NFBpFp,melted-ultraviolet-mole,132cxNBL8gKcxB4SpPbxr7B2y61jRNz5nMpmLntyQMDT273KxGw,0.0,online,-,99%,1324464803215,0,0,0,0,0,142747313,1069963047,433741682,6876055990,54229180669,684076072535,636533734496
11EDzZijZwpJ9ArrvgLUnv6rATAnJ81VJx93WCYEiMgpREkob13,merry-champagne-wallaby,14rgCjbD7t9j2Uffi1trMmND9GXqUNg6ZYAXXSpz2JoK332nq3a,0.0,online,-,99%,77765558541,6555695,454100104,258897592,927237374,2453588643,3168031311,12466996808,14449951717,41240799739,30388520216,77765558541,0
112r8gGT7yTALHrct8dTBjFFrqXueXXTLs7zaRAm36daX67q82QP,merry-rainbow-wolverine,14PqqXiUy2NNu218A6LC9j5UVQmcPgeTYSbvewTQQThAbRW98Nr,0.0,online,-,99%,758666209868,100822944,1390329818,1491152762,1511616909,8980468312,16007868220,81281719589,105083602462,340020953706,359197269792,758666209868,0
112JMSRE2CAeDQidm6dm8nRt9gsa1KwfwjWEUQrZwjK9xhemfBup,micro-butter-caterpillar,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,41675654777,362206790,2979807862,3342014652,3342014652,7660047596,112800007,9077841451,1753657787,12228244537,29408496305,41675654777,0
112S4gTNVPJvZ8X1UfW3ZGk4dW4LjYBn9Ns1HzoLyeDU5xh8fjmw,micro-quartz-capybara,14PsnHUzL694tgGvvodmeG24tRZYWvw67c2v9ZSKHX8w9CmzvX2,0.0,online,-,99%,123919864641,272003800,1006709940,1278713740,3236112680,6095630925,4842765697,26336514214,29357742726,84565807659,38780956136,123919864641,0
11zKHx6X9n5UK8snjdRbwJByY3KY5KjodXGsB2qxjTKbx6hbsbi,micro-steel-aardvark,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,113705163847,58624967,905727043,485908122,1450542632,4235484318,4263829445,23808765235,31037892036,92222917934,20612266633,113705163847,0
112LFczH6DxyLeUbzar1W8j1ku19UNDWHPBeQGcSGtcce5qzMqSB,mini-watermelon-hawk,13GavAKF41H1fAq4X4BvBx7akzUPiLFapooqG4DcmS7ZpGwQMKH,0.0,online,-,99%,46116070873,115878984,11851817815,11967696799,13132603961,15087792509,3304121573,29505064385,15746687808,46116070873,0,46116070873,0
112NNEqNqmbyeUex3j1Kn98NEGmU5i6koDgJw66VskRSJ9SVxg2z,modern-honey-dolphin,132cxNBL8gKcxB4SpPbxr7B2y61jRNz5nMpmLntyQMDT273KxGw,0.0,online,-,98%,494723997609,0,0,0,0,0,0,5087421971,1476674499,7559003266,3988694515,364692041103,128941180150
112f7TifQYU1Ve7irwGtBp3YbG5iiBZ4ks4djYdRbEtrNSzA33fq,modern-iris-quail,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,126392106482,136005525,2457538659,2593544184,2593544184,7919168050,10397900081,21850596239,2800667125,29770247326,96584299555,126392106482,0
11Q4S3s2UvP7Hws2eccQc9aLB4DbBLd9aC1CYSdzXHiujHRrJtQ,modern-pebble-jaguar,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,97890351106,28848926,216356582,245205508,409741257,1017252504,629540334,6807730946,1245089536,30939754997,66903984172,97890351106,0
11p9gT5RFEsbWF2GoLew1iEgG1WFMe8aooqtFYcPEFU1ZT55ebU,modern-sand-fish,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,96783229666,171814415,726743103,898557518,1876553717,4167916723,3664173031,16177839068,16723943465,57896983143,38219736835,96783229666,0
112UmZvamvEEcjbWEv3dCpWeviZijk1VstY8YG66bCCms815n73z,modern-tawny-canary,14PVs6XTzw89UiFp4pUcWP4k1JrjwFWnuuZH6AYopiqNETtLMe8,0.0,online,-,99%,1250791398,213374161,330563656,543937817,633035680,637748823,77630062,1053829457,191874620,1250791398,0,1250791398,0
112qNPzS8SXXKrgiYSHAE48hAm5ytgDBumg1MrTNfwFDp5iL8DJp,modern-vermilion-ladybug,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,55596865213,172947844,3278276907,3451224751,4257404280,9573826877,83423184,10233947484,5433457967,17041906473,38428674582,55596865213,0
